@RELATION room_occupancy

@ATTRIBUTE Temperature REAL
@ATTRIBUTE Humidity REAL
@ATTRIBUTE Light REAL
@ATTRIBUTE CO2 REAL
@ATTRIBUTE HumidityRatio REAL
@ATTRIBUTE class {0,1}

@DATA
20.6,19.3566666666667,0.0,525.0,0.0028973360243515,0
20.6,19.29,0.0,517.5,0.002887310932575,0
20.6,19.39,0.0,519.5,0.0029023486908654,0
20.6333333333333,19.39,0.0,519.333333333333,0.0029083470765205,0
20.6,19.29,0.0,516.0,0.002887310932575,0
20.6,19.29,0.0,516.0,0.002887310932575,0
20.65,19.29,0.0,513.5,0.0028962657447749,0
20.6,19.29,0.0,509.5,0.002887310932575,0
20.5,19.29,0.0,502.0,0.0028694743828415,0
20.5,19.29,0.0,503.0,0.0028694743828415,0
20.5,19.29,0.0,501.0,0.0028694743828415,0
20.39,19.245,0.0,500.5,0.0028432874223142,0
20.34,19.29,0.0,498.0,0.0028411375859085,0
20.39,19.445,0.0,499.0,0.0028729722272785,0
20.39,19.29,0.0,497.0,0.0028499662575272,0
20.39,19.34,0.0,498.0,0.002857387352999,0
20.39,19.29,0.0,492.0,0.0028499662575272,0
20.5,19.29,0.0,492.5,0.0028694743828415,0
20.5,19.29,0.0,491.5,0.0028694743828415,0
20.445,19.245,0.0,492.0,0.0028530039150655,0
20.39,19.29,0.0,490.5,0.0028499662575272,0
20.39,19.34,0.0,492.0,0.002857387352999,0
20.5,19.34,0.0,489.5,0.0028769465098721,0
20.445,19.29,0.0,488.0,0.0028597056786171,0
20.39,19.29,0.0,484.5,0.0028499662575272,0
20.39,19.245,0.0,485.5,0.0028432874223142,0
20.445,19.29,0.0,481.5,0.0028597056786171,0
20.5,19.29,0.0,484.0,0.0028694743828415,0
20.5,19.29,0.0,483.0,0.0028694743828415,0
20.5,19.29,0.0,479.0,0.0028694743828415,0
20.5,19.245,0.0,483.0,0.0028627496213006,0
20.5,19.26,0.0,479.0,0.0028649911923984,0
20.5,19.2,0.0,481.0,0.0028560250045001,0
20.39,19.2,0.0,477.0,0.0028366087298759,0
20.39,19.2,0.0,475.0,0.0028366087298759,0
20.39,19.29,0.0,474.0,0.0028499662575272,0
20.39,19.245,0.0,476.0,0.0028432874223142,0
20.39,19.2,0.0,472.0,0.0028366087298759,0
20.39,19.2,0.0,474.0,0.0028366087298759,0
20.39,19.2,0.0,479.0,0.0028366087298759,0
20.39,19.2,0.0,476.0,0.0028366087298759,0
20.39,19.245,0.0,476.5,0.0028432874223142,0
20.39,19.2,0.0,472.333333333333,0.0028366087298759,0
20.39,19.245,0.0,473.0,0.0028432874223142,0
20.39,19.2,0.0,471.0,0.0028366087298759,0
20.445,19.2,0.0,471.5,0.0028463022952683,0
20.5,19.2,0.0,467.0,0.0028560250045001,0
20.5,19.2,0.0,455.0,0.0028560250045001,0
20.445,19.15,0.0,458.5,0.0028388562196444,0
20.39,19.1,0.0,462.0,0.0028217677022694,0
20.39,19.1,0.0,465.0,0.0028217677022694,0
20.39,19.2,0.0,468.5,0.0028366087298759,0
20.39,19.1,0.0,463.0,0.0028217677022694,0
20.39,19.1,0.0,458.5,0.0028217677022694,0
20.39,19.2,0.0,454.0,0.0028366087298759,0
20.39,19.15,0.0,462.0,0.0028291881279461,0
20.39,19.1,0.0,463.333333333333,0.0028217677022694,0
20.39,19.1,0.0,458.0,0.0028217677022694,0
20.29,19.1666666666667,0.0,460.0,0.0028141421452825,0
20.29,19.2,0.0,457.0,0.002819058487085,0
20.29,19.1,0.0,466.0,0.0028043096937771,0
20.29,19.2,0.0,465.5,0.002819058487085,0
20.29,19.2,0.0,461.5,0.002819058487085,0
20.2675,19.175,0.0,458.0,0.0028114407868703,0
20.245,19.245,0.0,464.0,0.0028178106891889,0
20.245,19.245,0.0,465.5,0.0028178106891889,0
20.29,19.245,0.0,464.0,0.0028256956712452,0
20.245,19.245,0.0,459.5,0.0028178106891889,0
20.29,19.245,0.0,455.5,0.0028256956712452,0
20.29,19.2,0.0,454.0,0.002819058487085,0
20.29,19.2,0.0,457.666666666667,0.002819058487085,0
20.29,19.2,0.0,462.0,0.002819058487085,0
20.29,19.2,0.0,457.0,0.002819058487085,0
20.26,19.1966666666667,0.0,458.666666666667,0.0028133213670279,0
20.29,19.29,0.0,459.0,0.0028323329964149,0
20.29,19.2,0.0,452.0,0.002819058487085,0
20.29,19.2,0.0,455.0,0.002819058487085,0
20.29,19.1,0.0,458.0,0.0028043096937771,0
20.29,19.2,0.0,459.5,0.002819058487085,0
20.29,19.2,0.0,452.5,0.002819058487085,0
20.29,19.2,0.0,451.0,0.002819058487085,0
20.29,19.2,0.0,455.0,0.002819058487085,0
20.245,19.2,0.0,452.5,0.0028111921091332,0
20.2,19.15,0.0,449.0,0.00279601186423,0
20.2,19.2,0.0,452.0,0.0028033450586151,0
20.29,19.2,0.0,454.0,0.002819058487085,0
20.2,19.1,0.0,453.0,0.0027886788419793,0
20.2,19.1,0.0,449.0,0.0027886788419793,0
20.2,19.1,0.0,450.0,0.0027886788419793,0
20.15,19.1,0.0,450.0,0.0027800282142207,0
20.2,19.2,0.0,452.0,0.0028033450586151,0
20.2,19.2,0.0,448.5,0.0028033450586151,0
20.2,19.1333333333333,0.0,448.666666666667,0.002793567504354,0
20.15,19.15,0.0,452.0,0.0027873383875705,0
20.2,19.1,0.0,461.5,0.0027886788419793,0
20.2,19.1,0.0,455.0,0.0027886788419793,0
20.2,19.0,0.0,455.0,0.0027740133138574,0
20.2,19.1,0.0,450.0,0.0027886788419793,0
20.2,19.1,0.0,449.0,0.0027886788419793,0
20.2,19.0666666666667,0.0,449.333333333333,0.0027837902561062,0
20.2,19.1,0.0,450.0,0.0027886788419793,0
20.2,19.0,0.0,447.0,0.0027740133138574,0
20.2,19.1,0.0,445.0,0.0027886788419793,0
20.2,19.1,0.0,446.0,0.0027886788419793,0
20.2,19.0,0.0,450.0,0.0027740133138574,0
20.2,19.0333333333333,0.0,452.333333333333,0.0027789017467328,0
20.2,19.05,0.0,448.0,0.0027813459918572,0
20.15,19.1,0.0,447.5,0.0027800282142207,0
20.2,19.1,0.0,448.5,0.0027886788419793,0
20.2,19.1,0.0,447.0,0.0027886788419793,0
20.2,19.1,0.0,443.666666666667,0.0027886788419793,0
20.2,19.05,0.0,442.0,0.0027813459918572,0
20.15,19.0,0.0,443.0,0.0027654083806946,0
20.1333333333333,19.0666666666667,0.0,444.333333333333,0.0027722816393406,0
20.15,19.05,0.0,442.0,0.0027727182119308,0
20.1666666666667,19.1,0.0,446.333333333333,0.0027829091286467,0
20.2,19.0,0.0,447.5,0.0027740133138574,0
20.2,19.0,0.0,448.5,0.0027740133138574,0
20.1,19.1,0.0,450.0,0.0027714012152491,0
20.2,19.1,0.0,453.0,0.0027886788419793,0
20.2,19.0,0.0,453.0,0.0027740133138574,0
20.2,19.0333333333333,0.0,450.333333333333,0.0027789017467328,0
20.15,18.945,0.0,440.5,0.0027573677638949,0
20.2,19.05,0.0,444.5,0.0027813459918572,0
20.2,18.89,0.0,450.0,0.0027578820280988,0
20.2,19.0,0.0,447.0,0.0027740133138574,0
20.2,19.0,0.0,446.0,0.0027740133138574,0
20.2,19.0,0.0,441.5,0.0027740133138574,0
20.2,18.9266666666667,0.0,441.333333333333,0.0027632590307953,0
20.2,18.89,0.0,443.0,0.0027578820280988,0
20.2,19.0,0.0,438.5,0.0027740133138574,0
20.2,18.945,0.0,440.5,0.0027659475668517,0
20.2,18.89,0.0,442.666666666667,0.0027578820280988,0
20.2,18.89,0.0,444.0,0.0027578820280988,0
20.15,18.945,0.0,444.5,0.0027573677638949,0
20.1666666666667,18.9266666666667,0.0,444.5,0.0027575421425983,0
20.2,18.9266666666667,0.0,444.0,0.0027632590307953,0
20.2,18.89,0.0,446.0,0.0027578820280988,0
20.2,18.89,0.0,446.0,0.0027578820280988,0
20.2,18.89,0.0,443.5,0.0027578820280988,0
20.2,18.89,0.0,440.5,0.0027578820280988,0
20.2,18.9633333333333,0.0,445.666666666667,0.0027686361260473,0
20.2,19.0,0.0,445.0,0.0027740133138574,0
20.2,19.0,0.0,445.5,0.0027740133138574,0
20.2,18.89,0.0,445.0,0.0027578820280988,0
20.1,18.89,0.0,443.5,0.0027407960440997,0
20.2,18.89,0.0,439.5,0.0027578820280988,0
20.2,18.89,0.0,443.5,0.0027578820280988,0
20.2,18.89,0.0,441.0,0.0027578820280988,0
20.15,18.89,0.0,442.0,0.002749327354055,0
20.15,18.89,0.0,444.0,0.002749327354055,0
20.1333333333333,18.89,0.0,441.666666666667,0.0027464809907673,0
20.05,18.89,0.0,436.0,0.0027322880434574,0
20.05,18.89,0.0,444.0,0.0027322880434574,0
20.0,18.89,0.0,443.0,0.0027238032974594,0
20.1,18.89,0.0,444.0,0.0027407960440997,0
20.1,18.89,0.0,444.0,0.0027407960440997,0
20.1,18.79,0.0,447.0,0.0027262232069327,0
20.05,18.89,0.0,444.0,0.0027322880434574,0
20.05,18.89,0.0,443.5,0.0027322880434574,0
20.05,18.89,0.0,438.5,0.0027322880434574,0
20.0,18.89,0.0,440.0,0.0027238032974594,0
20.0,18.89,0.0,441.0,0.0027238032974594,0
20.0,18.89,0.0,440.666666666667,0.0027238032974594,0
20.1,19.0,0.0,441.0,0.0027568269502582,0
20.0,18.89,0.0,443.0,0.0027238032974594,0
20.0,18.79,0.0,442.0,0.0027093212027033,0
20.1,18.89,0.0,439.0,0.0027407960440997,0
19.945,18.84,0.0,436.5,0.0027072805875614,0
20.0,18.89,0.0,443.0,0.0027238032974594,0
20.0,18.89,0.0,439.666666666667,0.0027238032974594,0
20.0,18.89,0.0,437.0,0.0027238032974594,0
20.0,18.89,0.0,436.0,0.0027238032974594,0
20.0,18.89,0.0,434.0,0.0027238032974594,0
20.0666666666667,18.89,0.0,439.666666666667,0.0027351214571246,0
20.05,18.79,0.0,442.0,0.0027177606401976,0
20.1,18.89,0.0,439.5,0.0027407960440997,0
20.1,18.89,0.0,446.0,0.0027407960440997,0
20.05,18.84,0.0,444.5,0.0027250242573721,0
20.1,18.89,0.0,439.0,0.0027407960440997,0
20.1,18.89,0.0,439.5,0.0027407960440997,0
20.05,18.84,0.0,436.5,0.0027250242573721,0
20.0,18.79,0.0,436.0,0.0027093212027033,0
20.0,18.84,0.0,436.0,0.0027165621661509,0
20.0,18.89,0.0,437.0,0.0027238032974594,0
20.0,18.84,0.0,442.0,0.0027165621661509,0
20.0,18.89,0.0,441.0,0.0027238032974594,0
20.0,18.89,0.0,439.0,0.0027238032974594,0
20.0,18.89,0.0,444.0,0.0027238032974594,0
20.0,18.89,0.0,442.666666666667,0.0027238032974594,0
20.1,18.89,0.0,437.0,0.0027407960440997,0
20.0,18.89,0.0,438.0,0.0027238032974594,0
20.05,18.84,0.0,442.5,0.0027250242573721,0
20.05,18.84,0.0,438.5,0.0027250242573721,0
20.05,18.89,0.0,441.5,0.0027322880434574,0
20.0,18.89,0.0,437.0,0.0027238032974594,0
20.0,18.745,0.0,437.0,0.0027028044791168,0
20.0,18.84,0.0,442.0,0.0027165621661509,0
20.0,18.89,0.0,440.5,0.0027238032974594,0
20.0,18.84,0.0,441.0,0.0027165621661509,0
20.0,18.84,0.0,444.0,0.0027165621661509,0
20.0,18.89,0.0,442.5,0.0027238032974594,0
20.0,18.84,0.0,440.5,0.0027165621661509,0
20.0,18.84,0.0,439.5,0.0027165621661509,0
20.0,18.79,0.0,441.0,0.0027093212027033,0
20.0,18.84,0.0,436.5,0.0027165621661509,0
19.945,18.89,0.0,434.5,0.0027144968708598,0
20.0,18.8233333333333,0.0,434.5,0.0027141484930174,0
20.0,18.84,0.0,435.666666666667,0.0027165621661509,0
20.0,18.79,0.0,440.5,0.0027093212027033,0
20.0,18.84,0.0,439.0,0.0027165621661509,0
20.0,18.89,0.0,444.5,0.0027238032974594,0
20.0,18.84,0.0,441.5,0.0027165621661509,0
20.0,18.84,0.0,434.5,0.0027165621661509,0
20.0,18.84,0.0,438.0,0.0027165621661509,0
20.0,18.79,0.0,433.0,0.0027093212027033,0
20.0333333333333,18.79,0.0,434.0,0.0027149449271322,0
20.0,18.79,0.0,436.5,0.0027093212027033,0
20.0,18.745,0.0,438.0,0.0027028044791168,0
20.0,18.79,0.0,440.0,0.0027093212027033,0
20.0,18.745,0.0,440.5,0.0027028044791168,0
20.0,18.79,0.0,440.0,0.0027093212027033,0
19.945,18.84,0.0,440.0,0.0027072805875614,0
20.0,18.89,0.0,440.333333333333,0.0027238032974594,0
20.0,18.79,0.0,439.0,0.0027093212027033,0
20.0,18.79,0.0,436.0,0.0027093212027033,0
20.0,18.79,0.0,434.0,0.0027093212027033,0
20.0,18.79,0.0,433.0,0.0027093212027033,0
20.0,18.7,0.0,438.0,0.0026962878914887,0
19.9266666666667,18.79,0.0,439.666666666667,0.002696985085879,0
19.89,18.79,0.0,441.0,0.0026908355879058,0
19.79,18.79,0.0,432.0,0.002674126913904,0
19.89,18.89,0.0,435.0,0.0027052184438901,0
19.89,18.89,0.0,436.0,0.0027052184438901,0
19.89,18.84,0.0,431.0,0.0026980269331113,0
19.89,18.79,0.0,434.5,0.0026908355879058,0
19.89,18.89,0.0,436.0,0.0027052184438901,0
19.89,18.89,0.0,437.0,0.0027052184438901,0
19.89,18.89,0.0,444.0,0.0027052184438901,0
19.89,18.89,0.0,443.0,0.0027052184438901,0
19.89,18.79,0.0,439.0,0.0026908355879058,0
20.0,18.79,0.0,433.666666666667,0.0027093212027033,0
20.0,18.79,0.0,434.5,0.0027093212027033,0
20.0,18.79,0.0,441.0,0.0027093212027033,0
20.0,18.79,0.0,436.0,0.0027093212027033,0
20.0,18.79,0.0,438.0,0.0027093212027033,0
20.0,18.79,0.0,437.0,0.0027093212027033,0
20.0,18.79,0.0,436.5,0.0027093212027033,0
20.0,18.7,0.0,437.5,0.0026962878914887,0
20.0,18.79,0.0,436.0,0.0027093212027033,0
20.0,18.79,0.0,433.0,0.0027093212027033,0
20.0,18.79,0.0,434.0,0.0027093212027033,0
20.0,18.7,0.0,438.0,0.0026962878914887,0
19.945,18.79,0.0,435.5,0.0027000644709763,0
19.945,18.79,0.0,430.0,0.0027000644709763,0
20.0,18.79,0.0,432.0,0.0027093212027033,0
20.0,18.79,0.0,439.5,0.0027093212027033,0
20.0,18.76,0.0,439.0,0.0027049767052056,0
20.0,18.7,0.0,438.0,0.0026962878914887,0
20.0,18.7,0.0,439.5,0.0026962878914887,0
20.0,18.7675,0.0,435.0,0.002706062823915,0
20.0,18.7675,0.0,434.75,0.002706062823915,0
20.0,18.745,0.0,431.0,0.0027028044791168,0
20.0666666666667,18.79,0.0,438.0,0.0027205789231777,0
20.1,18.79,0.0,439.0,0.0027262232069327,0
20.0,18.6,0.0,441.0,0.0026818070723918,0
20.0,18.65,0.0,442.0,0.0026890473980208,0
19.945,18.7,0.0,441.0,0.0026870758812226,0
19.89,18.745,0.0,438.0,0.0026843635187812,0
19.89,18.79,0.0,438.5,0.0026908355879058,0
19.89,18.79,0.0,437.666666666667,0.0026908355879058,0
19.89,18.79,0.0,441.5,0.0026908355879058,0
20.0,18.745,0.0,435.0,0.0027028044791168,0
20.0,18.7,0.0,441.0,0.0026962878914887,0
20.0,18.7,0.0,441.0,0.0026962878914887,0
20.0,18.7,0.0,440.0,0.0026962878914887,0
20.0,18.7,0.0,438.0,0.0026962878914887,0
19.9725,18.745,0.0,433.666666666667,0.0026981838167703,0
20.0,18.79,0.0,434.5,0.0027093212027033,0
20.0,18.7,0.0,434.0,0.0026962878914887,0
20.0,18.745,0.0,438.5,0.0027028044791168,0
20.0,18.745,0.0,443.0,0.0027028044791168,0
20.0,18.745,0.0,437.0,0.0027028044791168,0
20.0,18.79,0.0,436.5,0.0027093212027033,0
20.0,18.73,0.0,436.333333333333,0.0027006322681345,0
20.0,18.73,0.0,433.666666666667,0.0027006322681345,0
20.0,18.79,0.0,435.5,0.0027093212027033,0
20.0,18.79,0.0,438.0,0.0027093212027033,0
20.0,18.79,0.0,438.0,0.0027093212027033,0
20.0,18.79,0.0,441.0,0.0027093212027033,0
20.0,18.7,0.0,434.0,0.0026962878914887,0
20.0,18.745,0.0,435.0,0.0027028044791168,0
20.0,18.79,0.0,435.0,0.0027093212027033,0
20.0,18.79,0.0,435.0,0.0027093212027033,0
20.0,18.7,0.0,436.0,0.0026962878914887,0
20.0,18.7,0.0,443.5,0.0026962878914887,0
20.0,18.7,0.0,451.0,0.0026962878914887,0
20.0,18.7,0.0,448.0,0.0026962878914887,0
20.0,18.7,0.0,443.5,0.0026962878914887,0
20.0,18.65,0.0,442.0,0.0026890473980208,0
20.0,18.7,0.0,442.0,0.0026962878914887,0
20.0,18.7,0.0,437.666666666667,0.0026962878914887,0
20.0,18.745,0.0,442.0,0.0027028044791168,0
20.0,18.79,0.0,444.0,0.0027093212027033,0
20.0,18.7,0.0,443.333333333333,0.0026962878914887,0
20.0,18.65,0.0,440.0,0.0026890473980208,0
20.0,18.6,0.0,438.0,0.0026818070723918,0
20.0,18.7,0.0,439.0,0.0026962878914887,0
20.0,18.7,0.0,440.0,0.0026962878914887,0
20.0,18.7,0.0,439.0,0.0026962878914887,0
20.0,18.7,0.0,439.0,0.0026962878914887,0
20.05,18.7,0.0,436.0,0.0027046865549194,0
20.0,18.65,0.0,432.0,0.0026890473980208,0
20.0,18.6,0.0,438.0,0.0026818070723918,0
20.0,18.7,0.0,437.5,0.0026962878914887,0
20.05,18.7,0.0,433.5,0.0027046865549194,0
20.0,18.7,0.0,434.25,0.0026962878914887,0
20.0,18.7,0.0,435.0,0.0026962878914887,0
20.0,18.7,0.0,439.0,0.0026962878914887,0
20.0,18.7,0.0,434.0,0.0026962878914887,0
20.0,18.7,0.0,436.0,0.0026962878914887,0
20.0,18.7,0.0,434.0,0.0026962878914887,0
20.0,18.7,0.0,437.0,0.0026962878914887,0
20.0,18.7,0.0,433.666666666667,0.0026962878914887,0
20.0,18.7,0.0,433.5,0.0026962878914887,0
20.0,18.6,0.0,432.0,0.0026818070723918,0
20.0,18.6666666666667,0.0,433.333333333333,0.0026914608771944,0
20.0,18.7,0.0,432.0,0.0026962878914887,0
20.0,18.7,0.0,437.0,0.0026962878914887,0
20.0,18.7,0.0,439.5,0.0026962878914887,0
20.0,18.7,0.0,436.0,0.0026962878914887,0
20.0,18.7,0.0,435.0,0.0026962878914887,0
20.05,18.7,0.0,433.5,0.0027046865549194,0
20.0333333333333,18.6333333333333,0.0,438.0,0.0026922103671381,0
20.0,18.7,0.0,436.5,0.0026962878914887,0
20.0,18.65,0.0,435.0,0.0026890473980208,0
20.0,18.65,0.0,434.5,0.0026890473980208,0
19.945,18.7,0.0,435.5,0.0026870758812226,0
19.89,18.7,0.0,436.0,0.0026778915837621,0
20.0,18.65,0.0,435.0,0.0026890473980208,0
19.945,18.7,0.0,434.0,0.0026870758812226,0
20.0,18.7,0.0,436.0,0.0026962878914887,0
20.0,18.7,0.0,433.0,0.0026962878914887,0
20.0,18.7,0.0,434.5,0.0026962878914887,0
20.0,18.7,0.0,435.0,0.0026962878914887,0
20.0,18.6,0.0,436.0,0.0026818070723918,0
19.945,18.7,0.0,433.5,0.0026870758812226,0
19.945,18.7,0.0,434.0,0.0026870758812226,0
19.945,18.7,0.0,438.0,0.0026870758812226,0
19.945,18.7,0.0,436.0,0.0026870758812226,0
20.0,18.7,0.0,439.0,0.0026962878914887,0
20.0,18.7,0.0,437.0,0.0026962878914887,0
20.0,18.7,0.0,441.5,0.0026962878914887,0
20.0,18.7,0.0,441.0,0.0026962878914887,0
19.9266666666667,18.7,0.0,435.333333333333,0.0026840113730721,0
19.945,18.7,0.0,437.0,0.0026870758812226,0
20.0,18.7,0.0,435.5,0.0026962878914887,0
20.0,18.7,0.0,439.0,0.0026962878914887,0
19.945,18.7,0.0,438.5,0.0026870758812226,0
19.945,18.7,0.0,440.0,0.0026870758812226,0
19.945,18.7,0.0,441.0,0.0026870758812226,0
19.9266666666667,18.7,0.0,441.666666666667,0.0026840113730721,0
20.0,18.7,0.0,440.0,0.0026962878914887,0
20.0,18.7,0.0,439.0,0.0026962878914887,0
19.9633333333333,18.7,0.0,440.0,0.0026901434685725,0
19.945,18.745,0.0,441.5,0.002693570108585,0
19.89,18.745,0.0,433.0,0.0026843635187812,0
20.0,18.79,0.0,435.0,0.0027093212027033,0
19.945,18.79,0.0,434.5,0.0027000644709763,0
19.9266666666667,18.79,0.0,435.0,0.002696985085879,0
19.89,18.745,0.0,435.5,0.0026843635187812,0
19.89,18.79,0.0,441.333333333333,0.0026908355879058,0
19.89,18.7,0.0,445.0,0.0026778915837621,0
19.89,18.79,0.0,444.0,0.0026908355879058,0
19.89,18.79,0.0,439.0,0.0026908355879058,0
19.89,18.79,0.0,438.5,0.0026908355879058,0
19.89,18.79,0.0,443.666666666667,0.0026908355879058,0
19.89,18.76,0.0,437.666666666667,0.0026865208602552,0
19.89,18.815,0.0,435.0,0.0026944312398122,0
19.89,18.79,0.0,437.5,0.0026908355879058,0
19.89,18.79,0.0,438.5,0.0026908355879058,0
19.89,18.79,0.0,439.0,0.0026908355879058,0
19.89,18.84,0.0,436.5,0.0026980269331113,0
19.89,18.79,0.0,439.0,0.0026908355879058,0
19.89,18.84,0.0,436.0,0.0026980269331113,0
19.89,18.89,0.0,437.0,0.0027052184438901,0
19.89,18.84,0.0,437.5,0.0026980269331113,0
19.89,18.84,0.0,438.0,0.0026980269331113,0
19.89,18.89,0.0,435.0,0.0027052184438901,0
19.89,18.79,0.0,438.0,0.0026908355879058,0
19.89,18.8566666666667,0.0,436.666666666667,0.0027004240849736,0
19.89,18.89,0.0,436.333333333333,0.0027052184438901,0
19.89,18.89,0.0,434.333333333333,0.0027052184438901,0
19.89,18.89,0.0,440.0,0.0027052184438901,0
19.89,18.89,0.0,436.333333333333,0.0027052184438901,0
19.89,18.89,0.0,433.0,0.0027052184438901,0
19.89,18.89,0.0,436.5,0.0027052184438901,0
19.89,18.89,0.0,436.5,0.0027052184438901,0
19.89,18.89,0.0,437.666666666667,0.0027052184438901,0
19.89,18.8566666666667,0.0,435.0,0.0027004240849736,0
19.89,18.89,0.0,440.0,0.0027052184438901,0
19.89,18.89,0.0,438.5,0.0027052184438901,0
19.89,18.89,0.0,439.0,0.0027052184438901,0
19.84,18.89,0.0,439.0,0.0026968077466252,0
19.79,18.89,0.0,439.0,0.0026884200755615,0
19.89,18.89,0.0,438.0,0.0027052184438901,0
19.89,18.89,0.0,444.0,0.0027052184438901,0
19.84,18.945,0.0,438.0,0.0027046938978904,0
19.89,18.89,0.0,439.0,0.0027052184438901,0
19.89,18.89,0.0,437.666666666667,0.0027052184438901,0
19.89,18.89,0.0,437.0,0.0027052184438901,0
19.89,18.89,0.0,433.0,0.0027052184438901,0
19.89,18.89,0.0,439.0,0.0027052184438901,0
19.89,18.945,0.0,442.5,0.0027131292969907,0
19.89,18.89,0.0,440.5,0.0027052184438901,0
19.89,18.89,0.0,439.0,0.0027052184438901,0
19.89,18.89,0.0,433.0,0.0027052184438901,0
19.89,18.9633333333333,0.0,431.666666666667,0.0027157662925478,0
19.89,19.0,0.0,433.0,0.0027210403504494,0
19.89,19.0,0.0,434.0,0.0027210403504494,0
19.89,18.89,0.0,437.0,0.0027052184438901,0
19.89,18.945,0.0,439.5,0.0027131292969907,0
19.89,19.0,0.0,438.0,0.0027210403504494,0
19.89,18.89,0.0,439.0,0.0027052184438901,0
19.89,19.0,0.0,440.666666666667,0.0027210403504494,0
19.89,18.945,0.0,438.0,0.0027131292969907,0
19.89,18.89,0.0,438.0,0.0027052184438901,0
19.89,18.89,0.0,437.0,0.0027052184438901,0
19.89,18.945,0.0,441.0,0.0027131292969907,0
19.89,18.89,0.0,437.0,0.0027052184438901,0
19.89,18.89,0.0,439.0,0.0027052184438901,0
19.89,18.89,0.0,437.0,0.0027052184438901,0
19.89,18.89,0.0,437.0,0.0027052184438901,0
19.89,18.89,0.0,436.0,0.0027052184438901,0
19.89,18.945,0.0,436.0,0.0027131292969907,0
19.89,18.89,0.0,431.0,0.0027052184438901,0
19.89,18.89,0.0,437.0,0.0027052184438901,0
19.89,19.0,0.0,442.5,0.0027210403504494,0
19.89,18.89,0.0,443.0,0.0027052184438901,0
19.89,19.0,0.0,443.0,0.0027210403504494,0
19.89,19.0,0.0,441.0,0.0027210403504494,0
19.89,19.0,0.0,440.5,0.0027210403504494,0
19.89,19.0,0.0,441.5,0.0027210403504494,0
19.89,19.0,0.0,442.5,0.0027210403504494,0
19.89,19.05,0.0,445.0,0.0027282323911009,0
19.89,19.05,0.0,442.5,0.0027282323911009,0
19.79,19.0,0.0,443.0,0.0027041433088701,0
19.89,19.05,0.0,442.5,0.0027282323911009,0
19.89,19.05,0.0,441.0,0.0027282323911009,0
19.89,19.1,0.0,433.0,0.0027354245973497,0
19.79,19.0,0.0,435.0,0.0027041433088701,0
19.89,19.0,0.0,434.0,0.0027210403504494,0
19.89,19.0,0.0,438.5,0.0027210403504494,0
19.89,19.0,0.0,437.333333333333,0.0027210403504494,0
19.89,19.0,0.0,435.0,0.0027210403504494,0
19.84,19.0,0.0,437.0,0.0027125802482671,0
19.79,19.0,0.0,437.0,0.0027041433088701,0
19.79,19.0,0.0,434.5,0.0027041433088701,0
19.79,19.0,0.0,436.0,0.0027041433088701,0
19.79,19.0,0.0,441.333333333333,0.0027041433088701,0
19.79,19.0,0.0,435.0,0.0027041433088701,0
19.79,19.0,0.0,430.5,0.0027041433088701,0
19.89,19.05,0.0,436.5,0.0027282323911009,0
19.84,19.0,0.0,442.5,0.0027125802482671,0
19.8566666666667,19.0666666666667,0.0,442.333333333333,0.0027249671579181,0
19.79,19.0,0.0,443.0,0.0027041433088701,0
19.79,19.0,0.0,441.5,0.0027041433088701,0
19.79,19.0,0.0,443.0,0.0027041433088701,0
19.84,19.1,0.0,436.0,0.0027269195772788,0
19.79,19.1,0.0,435.0,0.0027184378441859,0
19.84,19.1,0.0,437.0,0.0027269195772788,0
19.79,19.05,0.0,441.0,0.0027112904947567,0
19.79,19.1,0.0,442.0,0.0027184378441859,0
19.79,19.1,0.0,438.5,0.0027184378441859,0
19.79,19.1,0.0,436.5,0.0027184378441859,0
19.79,19.1,0.0,440.0,0.0027184378441859,0
19.89,19.1,0.0,439.0,0.0027354245973497,0
19.79,19.1,0.0,439.0,0.0027184378441859,0
19.79,19.1,0.0,436.0,0.0027184378441859,0
19.79,19.1,0.0,436.0,0.0027184378441859,0
19.79,19.1,0.0,438.25,0.0027184378441859,0
19.79,19.1,0.0,440.5,0.0027184378441859,0
19.79,19.1666666666667,0.0,440.25,0.002727967897834,0
19.79,19.1,0.0,443.0,0.0027184378441859,0
19.84,19.2,0.0,439.5,0.0027412595645807,0
19.79,19.15,0.0,440.0,0.0027255853571632,0
19.79,19.15,0.0,438.5,0.0027255853571632,0
19.79,19.1,0.0,438.0,0.0027184378441859,0
19.79,19.2,0.0,434.0,0.0027327330336943,0
19.745,19.2,0.0,438.666666666667,0.002725079126974,0
19.79,19.2,0.0,436.0,0.0027327330336943,0
19.79,19.2,0.0,440.5,0.0027327330336943,0
19.79,19.2,0.0,442.333333333333,0.0027327330336943,0
19.79,19.2,0.0,441.5,0.0027327330336943,0
19.79,19.2,0.0,440.0,0.0027327330336943,0
19.79,19.2,0.0,438.0,0.0027327330336943,0
19.79,19.2,0.0,437.333333333333,0.0027327330336943,0
19.79,19.2,0.0,443.0,0.0027327330336943,0
19.79,19.2,0.0,437.0,0.0027327330336943,0
19.79,19.2,0.0,435.0,0.0027327330336943,0
19.79,19.245,0.0,436.0,0.0027391660824154,0
19.79,19.2,0.0,440.0,0.0027327330336943,0
19.79,19.2,0.0,441.75,0.0027327330336943,0
19.79,19.245,0.0,445.0,0.0027391660824154,0
